net/minecraft/client/network/OldServerPinger$1	bjr
net/minecraft/client/renderer/entity/RenderFallingBlock	bnq
net/minecraft/server/management/UserListOpsEntry	ok
net/minecraft/init/Bootstrap	kl
net/minecraft/network/play/server/S2EPacketCloseWindow	gm
net/minecraft/util/RegistryNamespacedDefaultedByKey	cn
net/minecraft/inventory/Container	zs
net/minecraft/creativetab/CreativeTabs$8	ace
net/minecraft/world/gen/feature/WorldGenDesertWells	arl
net/minecraft/block/BlockSnowBlock	anm
net/minecraft/world/gen/structure/StructureComponent	avk
net/minecraft/client/gui/GuiListExtended	bch
net/minecraft/client/resources/ResourcePackListEntry	bgg
net/minecraft/client/particle/EntityFlameFX	bkf
net/minecraft/client/renderer/entity/RenderMagmaCube	boe
net/minecraft/entity/passive/EntityCow	wh
net/minecraft/server/management/UserListOps	oj
net/minecraft/block/BlockPane	aoa
net/minecraft/block/BlockCommandBlock	akb
net/minecraft/creativetab/CreativeTabs$7	acd
net/minecraft/enchantment/EnchantmentData	agc
net/minecraft/client/resources/data/FontMetadataSection	bsc
net/minecraft/client/renderer/entity/RenderSnowball	bod
net/minecraft/realms/RealmsBridge	net/minecraft/realms/RealmsBridge
net/minecraft/util/RegistrySimple	da
net/minecraft/world/gen/FlatGeneratorInfo	ass
net/minecraft/tileentity/TileEntity$2	aot
net/minecraft/block/BlockEndPortalFrame	aku
net/minecraft/item/ItemFlintAndSteel	acw
net/minecraft/block/material/MaterialTransparent	awr
net/minecraft/client/audio/ITickableSound	bsv
net/minecraft/client/renderer/entity/RenderSquid	bow
net/minecraft/client/gui/GuiCreateFlatWorld	bcz
net/minecraft/client/particle/EntitySpellParticleFX	bkx
net/minecraft/entity/EntityMinecartCommandBlock$1	xo
net/minecraft/stats/StatFileWriter	pq
net/minecraft/server/gui/IUpdatePlayerListBox	lr
net/minecraft/network/play/server/S07PacketRespawn	hs
net/minecraft/nbt/NBTSizeTracker$1	dt
net/minecraft/tileentity/IHopper	aph
net/minecraft/block/BlockGravel	ali
net/minecraft/item/ItemMinecart$1	adk
net/minecraft/world/WorldSettings	ahj
net/minecraft/client/audio/SoundManager	btj
net/minecraft/client/shader/Shader	bpk
net/minecraft/client/gui/GuiOptions$1	bdn
net/minecraft/client/model/ModelBiped	bhm
net/minecraft/client/entity/EntityOtherPlayerMP	bll
net/minecraft/server/gui/StatsComponent	mf
net/minecraft/network/play/server/S05PacketSpawnPosition	ig
net/minecraft/network/NettyEncryptingDecoder	eh
net/minecraft/command/CommandClearInventory	ai
net/minecraft/entity/EntityMinecartCommandBlock	xn
net/minecraft/world/gen/structure/StructureNetherBridgePieces	atf
net/minecraft/tileentity/TileEntityFurnace	apg
net/minecraft/world/gen/layer/GenLayerBiomeEdge	axe
net/minecraft/scoreboard/Scoreboard	bac
net/minecraft/client/gui/GuiSnooper$List	beb
net/minecraft/client/model/ModelSilverfish	bia
net/minecraft/entity/monster/IMob	yb
net/minecraft/entity/ai/EntityAIDoorInteract	uc
net/minecraft/util/LongHashMap	qd
net/minecraft/util/ReportedException	s
net/minecraft/client/ClientBrandRetriever	net/minecraft/client/ClientBrandRetriever
net/minecraft/world/chunk/storage/ExtendedBlockStorage	apz
net/minecraft/world/gen/structure/MapGenScatteredFeature$Start	aty
net/minecraft/world/gen/layer/GenLayerSmooth	axx
net/minecraft/client/Minecraft$15	bav
net/minecraft/client/gui/GuiKeyBindingList$CategoryEntry	beu
net/minecraft/entity/INpc	yu
net/minecraft/entity/ai/EntityAIOcelotAttack	uv
net/minecraft/util/WeightedRandom$Item	qw
net/minecraft/server/management/ItemInWorldManager	mx
net/minecraft/network/play/client/C0DPacketCloseWindow	iy
net/minecraft/util/MessageDeserializer	ez
net/minecraft/block/BlockPackedIce	amo
net/minecraft/world/biome/BiomeGenPlains	aip
net/minecraft/world/gen/structure/StructureStrongholdPieces$ChestCorridor	aum
net/minecraft/world/WorldSavedData	ayl
net/minecraft/client/stream/TwitchStream$1	bup
net/minecraft/client/resources/FallbackResourceManager	bqq
net/minecraft/client/gui/GuiKeyBindingList$1	bet
net/minecraft/client/model/ModelBox	bis
net/minecraft/client/renderer/tileentity/TileEntitySignRenderer	bmr
net/minecraft/entity/projectile/EntitySmallFireball	zi
net/minecraft/entity/ai/EntityAIFollowGolem	vj
net/minecraft/profiler/IPlayerUsage	rk
net/minecraft/server/network/NetHandlerHandshakeTCP	nl
net/minecraft/network/play/client/C10PacketCreativeInventoryAction	jm
net/minecraft/util/ChatStyle	fn
net/minecraft/command/CommandSetPlayerTimeout	bo
net/minecraft/block/BlockRedstoneTorch	anc
net/minecraft/item/ItemAxe	abf
net/minecraft/item/crafting/CraftingManager	afe
net/minecraft/block/BlockBasePressurePlate	ajd
net/minecraft/client/resources/ResourcePackRepository$2	bre
net/minecraft/world/storage/MapData$MapCoord	ayk
net/minecraft/client/gui/GuiCommandBlock	bfh
net/minecraft/client/multiplayer/WorldClient$1	bjg
net/minecraft/client/renderer/entity/RenderCaveSpider	bnf
net/minecraft/network/status/server/S00PacketServerInfo	ka
net/minecraft/network/play/server/S0CPacketSpawnPlayer	gb
net/minecraft/command/server/CommandWhitelist	cc
net/minecraft/entity/IProjectile	zh
net/minecraft/creativetab/CreativeTabs$2	aby
net/minecraft/world/gen/ChunkProviderEnd	ara
net/minecraft/block/BlockRedstoneLight	anb
net/minecraft/client/particle/EntityEnchantmentTableParticleFX	bjz
net/minecraft/client/renderer/entity/RenderItem	bny
net/minecraft/dispenser/ILocation	cv
net/minecraft/block/BlockStem	anu
net/minecraft/enchantment/EnchantmentHelper$1	afw
net/minecraft/block/BlockCarrot	ajv
net/minecraft/world/gen/structure/StructureVillagePieces$Field2	avs
net/minecraft/world/storage/ThreadedFileIOBase	azr
net/minecraft/client/gui/GuiButtonRealmsProxy	bcp
net/minecraft/client/resources/data/IMetadataSerializer	brw
net/minecraft/client/renderer/tileentity/RenderItemFrame	bnx
net/minecraft/entity/passive/EntitySheep	wp
net/minecraft/entity/item/EntityXPOrb	sq
net/minecraft/server/management/UserListWhitelist	or
net/minecraft/init/Bootstrap$2	ks
net/minecraft/network/play/server/S19PacketEntityStatus	gt
net/minecraft/dispenser/ILocatableSource	cu
net/minecraft/world/gen/feature/WorldGenReed	ash
net/minecraft/block/BlockWall	aoi
net/minecraft/block/BlockRedstoneDiode	akj
net/minecraft/item/ItemEmptyMap	acl
net/minecraft/enchantment/EnchantmentUntouching	agk
net/minecraft/client/audio/PositionedSound	bsk
net/minecraft/client/renderer/entity/RenderMooshroom	bol
net/minecraft/client/gui/stream/GuiIngestServers$ServerList	bgn
net/minecraft/client/particle/EntityFX	bkm
net/minecraft/entity/boss/EntityWither$1	xd
net/minecraft/entity/DataWatcher	te
net/minecraft/stats/StatCrafting	pf
net/minecraft/server/ServerEula	lg
net/minecraft/network/play/server/S14PacketEntity$S17PacketEntityLookMove	hh
net/minecraft/nbt/NBTTagCompound$1	di
net/minecraft/client/gui/GuiGameOver	bdc
net/minecraft/client/particle/EntityAuraFX	bla
net/minecraft/server/management/LowerStringMap	py
net/minecraft/server/gui/MinecraftServerGui$1	lz
net/minecraft/item/ItemRedstone	ads
net/minecraft/client/renderer/ThreadDownloadImageData$1	bps
net/minecraft/world/gen/structure/StructureMineshaftPieces$Cross	asz
net/minecraft/world/gen/layer/GenLayerEdge	awy
net/minecraft/client/gui/GuiRenameWorld	bdv
net/minecraft/client/model/ModelPig	bhu
net/minecraft/client/renderer/EntityRenderer	blt
net/minecraft/network/EnumConnectionState$2	ep
net/minecraft/command/CommandDifficulty	aq
net/minecraft/entity/item/EntityMinecartTNT	xv
net/minecraft/entity/ai/EntityAIAvoidEntity	tw
net/minecraft/util/HttpUtil$DownloadListener	px
net/minecraft/crash/CrashReport$6	h
net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor	atn
net/minecraft/tileentity/TileEntityEndPortal	apo
net/minecraft/block/BlockIce	alp
net/minecraft/item/ItemRecord	adr
net/minecraft/world/Teleporter$PortalPosition	ahq
net/minecraft/world/gen/layer/GenLayerIsland	axm
net/minecraft/client/gui/ChatLine	bak
net/minecraft/client/gui/achievement/GuiStats	bej
net/minecraft/client/audio/SoundHandler$1	btq
net/minecraft/client/renderer/ThreadDownloadImageData	bpr
net/minecraft/entity/SharedMonsterAttributes	yj
net/minecraft/entity/ai/EntityAITasks$EntityAITaskEntry	uk
net/minecraft/world/WorldServerMulti	mm
net/minecraft/network/play/server/S1DPacketEntityEffect	in
net/minecraft/network/EnumConnectionState	eo
